,0,1
7945,"['that', 's', 'too', 'bad', 'can', 'you', 'find', 'me', 'a', 'restaurant', 'in', 'the', 'expensive', 'price', 'range', 'in', 'the', 'south', 'instead', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O']"
7946,"['i', 'would', 'like', 'indian', 'food', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
7947,"['i', 'will', 'like', 'to', 'book', 'that', 'for', '5', 'people', 'at', '11:15', 'on', 'saturday', 'i', 'also', 'really', 'need', 'that', 'information', 'on', 'an', 'attraction', 'in', 'the', 'south', '.', 'just', 'something', 'fun', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O']"
7948,"['that', 's', 'because', 'you', 'never', 'got', 'back', 'to', 'me', 'you', 'forgot', 'first', 'i', 'want', 'to', 'go', 'somewhere', 'in', 'the', 'south', 'but', 'i', 'am', 'not', 'familiar', 'with', 'the', 'town', ',', 'what', 'do', 'you', 'recommend', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7949,"['book', 'taxi', 'to', 'go', 'to', 'taj tandoori', 'restaurant', 'i', 'need', 'to', 'arrive', 'by', '11:', '5', 'on', 'saturday', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O']"
7950,"['what', 'do', 'you', 'recommend', 'in', 'the', 'south', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
7951,"['great', 'now', 'i', 'would', 'like', 'taxi', 'from', 'the', 'attraction', 'to', 'the', 'restaurant', 'to', 'arrive', 'by', '11:', '5', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O']"
7952,"['i', 'would', 'like', 'a', 'restuarant', 'with', 'asian oriental', 'food', 'located', 'in', 'the', 'centre', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
7953,"['is', 'there', 'an', 'indian', 'restaurant', 'in', 'the', 'same', 'area', 'as', 'the', 'attraction', '?', 'if', 'so', 'what', 'is', 'the', 'address', 'and', 'phone', 'number', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7954,"['i', 'need', 'a', 'place', 'to', 'eat', 'in', 'the', 'south', 'that', 's', 'expensive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-pricerange', 'O']"
7955,"['i', 'would', 'like', 'chinese', 'or', 'mexican', 'restaurant', '-s']","['O', 'O', 'O', 'restaurant-food', 'O', 'restaurant-food', 'O', 'O']"
7956,"['sure', 'i', 'need', 'a', 'table', 'for', '8', 'at', '17:15', 'on', 'wednesday', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
7957,"['im', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'north', 'part', 'of', 'town', 'in', 'the', 'cheap', 'price', 'range']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
7958,"['does', 'it', 'serve', 'bistro', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
7959,"['i', 'would', 'settle', 'for', 'british', 'i', 'would', 'prefer', 'moderate', '-ly', 'priced', ',', 'actually', ',', 'and', 'location', 'does', 'not', 'matter', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7960,"['hello', 'i', 'am', 'looking', 'for', 'a', 'high', 'class', 'super', 'fancy', 'pricey', 'restaurant', 'that', 'serves', 'south indian', 'food', '.', 'any', 'suggestions', 'would', 'be', 'great', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7961,"['i', 'just', 'want', 'it', 'to', 'be', 'south indian', 'food', '.', 'i', 'do', 'not', 'mind', 'what', 'area', 'it', 's', 'in', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7962,"['yes', 'i', 'would', 'like', 'to', 'book', 'a', 'table', 'on', 'wednesday', 'for', '6', 'people', 'at', '11:00', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O']"
7963,"['can', 'i', 'get', 'some', 'information', 'on', 'the', 'ali baba', 'restaurant', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O']"
7964,"['yes', 'for', '3', 'people', 'on', 'sunday', 'at', '14:00', '.']","['O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
7965,"['that', 'sounds', 'great', 'please', 'make', 'reservations', 'for', '3', 'people', 'for', '2', 'nights', 'on', 'sunday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
7966,"['in', 'a', 'moment', 'i', 'also', 'need', 'to', 'find', 'a', 'restaurant', 'in', 'the', 'expensive', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
7967,"['can', 'you', 'suggest', '1', 'in', 'the', 'north', '?', 'and', 'please', 'give', 'me', 'the', 'address', 'for', 'it', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7968,"['can', 'you', 'tell', 'me', 'what', 'type', 'of', 'attraction', 'cafe', 'jello', 'gallery', 'is', 'please', 'i', 'also', 'want', 'to', 'find', 'an', 'indian', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
7969,"['great', 'thank', 'you', 'i', 'am', 'also', 'looking', 'for', 'an', 'expensive', 'indian', 'place', 'to', 'eat']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O']"
7970,"['sounds', 'great', 'could', 'i', 'book', 'a', 'reservation', 'for', '6', 'people', 'at', '13:30', 'on', 'wednesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
7971,"['let', 's', 'try', '12:30', 'then', '.']","['O', 'O', 'O', 'restaurant-booktime', 'O', 'O']"
7972,"['i', 'will', 'need', 'to', 'arrive', 'at', 'tandoori palace', 'by', '12:30', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'restaurant-booktime', 'O', 'O']"
7973,"['i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area']"
7974,"['i', 'do', 'not', 'care', 'what', 'cuisine', 'i', 'would', 'like', 'a', 'table', 'for', '1', 'at', '12:30', 'on', 'thursday', '.', 'i', 'will', 'need', 'a', 'reference', 'number', 'also', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7975,"['i', 'am', 'looking', 'a', 'place', 'serving', 'gastropub', 'in', 'the', 'moderate', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
7976,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'moderate', 'price', 'range', 'in', 'the', 'east', 'part', 'of', 'town']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
7977,"['you', 'are', 'planning', 'your', 'trip', 'in', 'cambridge', 'you', 'are', 'looking', 'for', 'a', 'place', 'to', 'dine', 'the', 'restaurant', 'should', 'be', 'in', 'the', 'centre', 'and', 'should', 'be', 'in', 'the', 'moderate', 'price', 'range']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
7978,"['i', 'would', 'like', 'to', 'have', 'british', 'food', '.', 'does', 'yippee', 'noodle', 'bar', 'offer', 'british', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7979,"['please', 'reserve', 'it', 'for', '2', 'people', 'at', '15:30', 'on', 'thursday', 'and', 'give', 'me', 'the', 'reference', 'number', '.']","['O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7980,"['thank', 'you', 'i', 'am', 'also', 'looking', 'for', 'a', 'place', 'to', 'stay', 'ideally', 'a', '0', 'star', 'in', 'centre', 'as', 'well', 'that', 'include', '-s', 'free', 'wifi', '.', 'can', 'you', 'help', 'me', 'with', 'that', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7981,"['either', 'would', 'be', 'fine', 'i', 'guess', 'whichever', 'has', 'available', 'rooms', 'for', '2', 'on', 'thursday', 'and', 'we', 'will', 'be', 'staying', 'for', '3', 'nights', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7982,"['yes', 'please', 'book', 'a', 'seat', 'for', 'me', 'and', 'can', 'you', 'tell', 'me', 'if', 'there', 'are', 'any', 'african', 'restaurant', '-s', 'in', 'ely', 'near', 'the', 'train', 'station', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7983,"['i', 'need', 'help', 'finding', 'a', 'very', 'cheap', 'restaurant', 'located', 'in', 'the', 'centre', ',', 'can', 'you', 'help', 'me', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O']"
7984,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'centre', 'area', 'in', 'the', 'cheap', 'range', '.', 'i', 'would', 'like', 'a', 'table', 'for', '7', 'people', 'at', '12:30', 'on', 'wednesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7985,"['how', 'about', 'some', 'restaurant', 'suggestions', 'within', 'walking', 'distance', 'of', 'the', 'hotel', 'any', 'indian', 'cuisine', 'or', 'african', 'cuisine', 'that', 's', 'expensive', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-pricerange', 'O']"
7986,"['please', 'find', 'a', 'place', 'to', 'eat', 'that', 'serves', 'indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
7987,"['yes', 'i', 'would', 'like', 'it', 'to', 'be', 'in', 'the', 'west', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
7988,"['thank', 'you', 'i', 'would', 'like', 'to', 'go', 'to', 'an', 'expensive', 'restaurant', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O']"
7989,"['yes', '4', 'people', 'on', '18:15', 'on', 'friday', '.', 'should', 'be', 'a', 'fin', 'way', 'to', 'start', 'the', 'weekend', '.']","['O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7990,"['hello', 'i', 'would', 'like', 'to', 'have', 'dinner', 'in', 'the', 'centre', 'is', 'there', 'any', 'where', 'that', 'serves', 'afghan', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
7991,"['not', 'really', 'what', 'about', 'a', 'cheap', 'restaurant', '?', 'what', 'are', 'my', 'choices', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7992,"['yes', 'that', 'would', 'be', 'a', 'good', 'idea', 'can', 'you', 'search', 'for', '1', 'that', 'serves', 'asian oriental', 'food', 'for', 'me', '?', 'thanks', 'a', 'lot']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7993,"['dojo', 'noodle', 'bar', 'sounds', 'interesting', 'can', 'you', 'get', 'me', 'the', 'phone', 'number', 'and', 'post', 'code', 'for', 'them', 'dojo noodle bar', 'sounds', 'interesting', '.', 'can', 'you', 'get', 'me', 'the', 'phone', 'number', 'and', 'post', 'code', 'for', 'them', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7994,"['i', 'am', 'looking', 'for', 'indian', 'food', 'in', 'the', 'north', 'part', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
7995,"['restaurant', 'on', 'the', 'south', 'side', 'please']","['O', 'O', 'O', 'restaurant-area', 'O', 'O']"
7996,"['no', 'actually', 'can', 'you', 'suggest', 'me', 'some', 'kosher', 'place', '-s', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O']"
7997,"['a', 'portuguese', 'restaurant', 'might', 'be', 'nice', '.']","['O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
7998,"['yes', 'i', 'am', 'also', 'looking', 'for', 'a', 'restaurant', 'i', 'would', 'like', 'it', 'to', 'serve', 'expensive', 'bistro', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O']"
7999,"['is', 'there', 'a', 'cheap', '-er', 'bistro', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'restaurant-food', 'O']"
8000,"['okay', 'how', 'about', 'thai', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8001,"['sorry', 'for', 'digressing', 'i', 'am', 'still', 'looking', 'for', 'an', 'expensive', 'thai', 'restaurant', 'in', 'the', 'center', 'of', 'town', '.', 'can', 'you', 'check', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8002,"['hi', 'i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'moderate', 'price', 'range', 'that', 'sells', 'north indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8003,"['okay', 'how', 'about', '1', 'that', 'serves', 'italian', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8004,"['i', 'would', 'like', 'it', 'to', 'be', 'in', 'the', 'east', 'area', 'of', 'town', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O']"
8005,"['i', 'need', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area']"
8006,"['i', 'do', 'not', 'have', 'a', 'preference', 'it', 'should', 'be', 'in', 'the', 'centre', ',', 'however', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
8007,"['yes', 'please', 'would', 'you', 'book', 'it', 'for', '8', 'people', 'on', 'tuesday', 'at', '13:00', '?', 'i', 'need', 'to', 'be', 'sure', 'to', 'get', 'the', 'reference', 'number', ',', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8008,"['yes', 'please', 'for', '3', 'nights', 'for', '8', 'people', 'on', 'tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O']"
8009,"['i', 'also', 'want', 'to', 'find', 'an', 'italian', 'restaurant', 'in', 'the', 'same', 'area', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O']"
8010,"['i', 'am', 'looking', 'for', 'a', 'place', 'to', 'dine', 'the', 'restaurant', 'should', 'be', 'in', 'the', 'centre', 'and', 'should', 'be', 'in', 'the', 'moderate', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
8011,"['is', 'there', 'any', 'place', 'that', 'serves', 'international', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8012,"['either', 'would', 'be', 'fine', 'could', 'you', 'make', 'me', 'a', 'reservation', 'for', '8', 'people', 'at', '17:30', 'on', 'wednesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
8013,"['there', 'are', 'french', 'restaurant', '-s', 'in', 'cambridge', ',', 'right', '?']","['O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8014,"['can', 'you', 'try', 'booking', '1', 'of', 'them', 'for', '8', 'people', 'at', '13:45', 'on', 'wednesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
8015,"['yes', 'please', 'for', '8', 'people', 'at', '13:45', 'on', 'wednesday']","['O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday']"
8016,"['i', 'am', 'looking', 'for', 'a', 'moderate', '-ly', 'priced', 'place', 'to', 'eat', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O']"
8017,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'moderate', 'price', 'range', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
8018,"['sure', 'can', 'you', 'book', 'it', 'for', '2', 'people', 'on', 'saturday', 'at', '11:30', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
8019,"['can', 'you', 'find', 'me', 'a', 'restaurant', 'in', 'the', 'north', 'part', 'of', 'the', 'city', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O']"
8020,"['yes', 'i', 'would', 'like', 'world', 'food', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8021,"['maybe', 'some', 'indian', 'food', '?']","['O', 'O', 'restaurant-food', 'O', 'O']"
8022,"['i', 'am', 'also', 'looking', 'for', 'information', 'about', 'a', 'restaurant', 'called', 'ugly duckling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
8023,"['can', 'you', 'tell', 'me', 'what', 'kind', 'of', 'food', 'the', 'ugly duckling', 'offers', 'and', 'where', 'it', 'is', 'located', '?', 'i', 'also', 'need', 'their', 'phone', 'number', '.', 'thank', 'you', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8024,"['do', 'you', 'have', 'information', 'on', 'taj tandoori', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
8025,"['cool', 'can', 'you', 'book', 'a', 'table', 'for', '5', 'people', 'at', '14:00', 'on', 'sunday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
8026,"['how', 'about', '13:00', '?', 'if', 'this', 'is', 'available', 'please', 'provide', 'the', 'reference', 'number', '.']","['O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8027,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'americas', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8028,"['is', 'there', 'a', 'moderate', 'priced', 'restaurant', 'in', 'the', 'east', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
8029,"['sounds', 'perfect', 'are', 'you', 'able', 'to', 'book', 'a', 'table', 'for', 'us', 'i', 'need', 'a', 'table', 'for', '5', 'at', '13:15', 'this', 'saturday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
8030,"['i', 'would', 'like', 'a', 'guesthouse', 'and', 'somewhere', 'that', 'is', 'moderate', 'in', 'price', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
8031,"['i', 'am', 'wondering', 'if', 'you', 'have', 'any', 'restaurant', '-s', 'in', 'town', 'that', 'serve', 'eriterean', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8032,"['umm', 'actually', 'i', 'had', 'asked', 'about', 'eriterean', 'food', ',', 'not', 'mediterranean', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
8033,"['no', 'i', 'really', 'want', 'mediterranean', 'food', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8034,"['yes', 'for', '2', 'people', 'on', 'monday', 'at', '12:15', 'please', '.']","['O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O']"
8035,"['monday', 'and', ""i'll"", 'need', 'to', 'arrive', 'by', '08:30', 'in', 'cambridge', 'monday', 'and', ""i'll"", 'need', 'to', 'arrive', 'by', '08:30', 'in', 'cambridge', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
8036,"['yes', 'that', 'will', 'work', 'i', 'need', '2', 'tickets', 'for', 'monday', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O']"
8037,"['monday', 'as', 'i', 'said', 'before', '2', 'tickets', 'for', 'monday', 'monday', 'as', 'i', 'said', 'before', '2', 'tickets', 'for', 'monday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O']"
8038,"['i', 'would', 'like', 'a', 'cheap', 'restaurant', 'in', 'the', 'west', 'part', 'of', 'town']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
8039,"['can', 'you', 'give', 'me', 'the', 'telephone', 'number', 'of', 'the', 'vietnamese', 'restaurant', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
8040,"['can', 'you', 'give', 'me', 'the', 'address', 'for', 'thanh binh', 'as', 'well', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O']"
8041,"['i', 'would', 'like', 'a', 'restaurant', 'that', 'serves', 'brazilian', 'food']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O']"
